review
ななさんのオススメで買いました！こちらのボディークリームすごく気に入りました。まず匂いが無香料なのが良くて肌にしっとり馴染みます。持続力もまあまあある方だと思います。べたつきはありません。おまけがたくさん入っていたのが嬉しかったです。
乾燥で痒くなることもありますが、これはしっかり保湿されます！
乾燥肌の息子にこれ以上良いのはなかったです。違うクリームも使ってみようと思って色々試してみたけど、やっぱりこれに戻ってきました。本体と50mlのミニサイズが2個も付いてるからお得でした。そしてサンプルまで！韓国に帰ったら母の鏡台でしか見れない貴重な설화수まで、ありがとうございました。
ずーっとリピートしておりますよ！
ずっと気になっていて、やっと今回のメガ割で購入しました！しかもかなりお得にゲットできて良かったです。さすがのイリユン。しっとりしていながら、スルッと馴染んでベタつかない。感動しました！！これから使い続けてみます。
2回目の購入です！お風呂上がりに使ってます。
子供の体用に購入しました。使用感がとても良く、乾燥肌さんにはピッタリです。春から秋までお世話何なると思います。
ボディローションは使っていましたが、こちらのボディウォッシュは初めてです。冬用に使用しているウルトラウォッシュとの違い等も比較してみようと思います。送料が掛かるため、複数購入したくてもイリユンはお一人様1点の商品が多く、今回のメガ割クーポンは、ほとんどがアモパシさんに使用しました。でも大満足です。ありがとうございました。
ローションはリピートです＾＾子供に乾燥＋あせもがあり、チャッピーにもオススメされて他のものを使ってましたがまた戻ってきました＾＾同封のジェルも良さげです！子供の肌の調子が良くなればまたリピートします！
初めて購入です。夏でも乾燥するので使うのが楽しみです。
リピートです。 メガ割でお得に買えたのでストック用に多めに買いました！ ベタつかず、伸びも良く年中使えます！こちらの商品を使うまではキュレルを使ってましたが、こちらの方が安くて使い心地もいいのでおすすめです。おまけもたくさんで嬉しい！
とてもお安く購入できました！
オマケで試供品をもらってから良すぎて購入しました。ボディクリームとか苦手なのですが、みずみずしく保湿される感じがとても良いです。
さっぱりしてみて冬乾燥の時でも夏でも使いやすいので大好きです
評価が良かったので初めて購入してみました。
敏感肌にも！全肌質の人にも使える！！
初めての購入！使うのが楽しみです！
めっちゃもちもちになります！
まだ使用していませんが、孫の体洗い用に購入しました。良かったらリピートします。ありがとうございました。
家族で使用するのでストックです。ベタすかず保湿されるので年中使ってます。
AMOREMALLさんて購入は初めてで、レビューを見ていると発送オペレーション上手くいってないとの話しが割とあり、メガ割中で商品沢山取扱いされているショップなので商品受取に時間を要するなと少々心配しながら待っていると注文から12日で受取ました。イリユン、初めて購入しました!サラッとしていて保湿感あり、こりゃ人気だわと思いました。又、オマケが沢山付いていて大満足です。
敏感肌でもツルツルになります。毎日全身に使っています。
おまけがたくさんついてました。レチノールの重めのクリームを普段使ってましたが、これからの時期は少し軽めのコチラを使ってみます
何度目かわからないリピートです。子供も私用です。
軽めのアトピー体質の敏感肌です冬はMDじゃないと保湿が追いつかないのですがこの時期はアトローションだけで落ち着きます
ななさんおすすめのもの！おまけたくさん嬉しいです
大リピ商品で今回まとめ買いしました！おまけが多くて嬉しい!!まだ使った事無い人使ってみて！私は薄肌の敏感肌、乾燥肌で使える商品が限られて来るけどこちらはほんと誰でも使えるし嫌いな人いないと思う！太鼓判👏
使うのが楽しみです！
感想が気にならなくなり、気に入っています
保湿力もよくて、のびも良し!ボトルに入っているけどポンプ式なので使い勝手がいいです。一本あれば冬を越せましたが、すごくよかったので夏も使って行きたくてリピしました！
塗りやすくてサラサラなのでお気に入りです。お得に買えました
リピート購入です家族みんなが納得の使用感実家でも使って欲しくてメガ割でリピート購入
セラミドが大好きなのとジム後のシャワー時に頭から全身使えて楽そうと思い購入しました。まだ使えてませんが期待しています。
夏も冬もこれ一択。ソウルもよく行くけど、買ってかえってくるのは重いのよ。
いつも使ってるので、メガ割のタイミングで安く買えて良かったです。ミニサイズは旅行などで活用しようと思います。
たっぷり使えるクリーム探していました。カサカサ気にならなくなると、良いです。またリピしたいと思います
低刺激で無香料のボディー乳液を探していたところ、こちらを発見。ポンプタイプなのでもっとサラサラした乳液かと思いきや、真冬でも対応できそうな濃厚なテクスチャーで保湿力もかなりありました。肌に刺激、負担もなくずっと潤いが続くのでまた購入したい商品です。
すごくしっとりしてます！おまけがたくさんついてきて嬉しいです。子どもと一緒にも使えそう！
たくさんおまけ貰ったので旅行に持っていきます
夏でも使用してます。ベタつかないし、肌も荒れないし鬼リピしてます。
使い続けてるとお肌が柔らかくなってきました。
子供の保湿用に。匂いもしないし、ベタベタもしないです。次のメガ割でまた買います！小さいサイズは旅行とかおばあちゃんちに置いとくのに便利^ ^
初めて使います、楽しみです。
塗った後のベタつきもなく、乾燥かゆみも引いてすごく気に入ってます。
気になったので買ってみました
無香料です　夏も保湿必須です
リピ確定。またメガ割でかいます。
安くておまけもついてて満足です！
しっとりするのにベタつかなくて使いやすい！
お気に入りで買い溜めしました！
無香料なのも良くてポンプの形状も使いやすいです。伸び感もちょうど良くて手放せません。
ずっと使ってみたかったILLIYOONのローション！メガ割でまとめ買いで安く買えて幸せです！
毎回メガ割で購入しています。ボディーソープと一緒使用していますが、今回はローションのみの購入にしました。毎回オマケをたくさん付けてくれるので嬉しいです。
これがないと生きていけません
リピです！しっかり保湿されるけど、ベタつかないので年中使えると思います。おまけも旅行用にぴったりのサイズです！
リピです滑らかでよいです
メガ割の時にストック買いしてます！
お友達におすすめされて買いました。まだ使っておりませんが期待をこめて★5です！
何度目か分からないくらいリピしてます
香料ありは苦手だから助かる。秋冬は高保湿の方をつかってます。伸びがいいしほどよく保湿されるので使いやすい！
夏用に買いました！これから使います！
可愛い可愛い可愛い♡
乾燥知らずの肌になれます！
ベタベタしなくてよいです！乾燥のかゆみもなくなりました！
5/29にメガ割りで購入し6/9到着しました。
娘と兼用できるボディクリームをと思い購入してみました。ベタつきにくいのに、しっかり潤っている感じです。ローションは夏場に使ってよかったら冬場クリームも購入しようと思います。おまけもたくさんありがとうございました。
友達のおすすめで購入しました❣️市販のボディクリームは香りがついていたり、べたつきすぎたり、逆に保湿力が足りなかったり、なかなかお気に入りのボディクリームに出会えませんでした。この商品は、無臭、ちょうど良い保湿力、べたつきなしで、まさに求めていたボディクリーム‼️乾燥による肌の痒みがあるのですが、それも落ち着いている気がします。ミニサイズのものは旅行や、顔に塗るようで使ってます🎶まだ使い始めて数日ですが、これから使い続けるのが楽しみです！
子供の保湿に！ポンプで使いやすい！
夏もベタつきがなく使用感がとても気に入っています。
リピート！超敏感乾燥肌（インナードライ）です。これは感動しました。メガ割で購入できたからおまけ付き💛嬉しいですおまけのクリーム良ければリピートしたいです！
リピです。ベタベタしないし、全身使えてとても気に入っています！
めっちゃくちゃデカかったです最高ｗｗｗｗ
さいこう！！！！！！！
Nanaさんのレビューを見て購入しました。
以前買ったときはもっと大きい容器だった気がするけど、使い心地もよく、またリピートしようと思います。メガ割だとオマケもたくさん付くので嬉しいです。
冬に赤い方のオイルを使用していてこちらは初めてです！特に脛の乾燥が気になるので改善されるといいなと思います！
無香料でベタベタしなくていいです！ミニサイズのローションも2個ついてきてお得でした🉐
今までボディクリームで肌が柔らかくなったと感じたことはありませんでしたが、これはすごい！！！！おしりもモチモチになります。赤ちゃんにも使えるし3度目のリピです。
本当にめちゃくちゃ前から気になってて、韓国オンニはみんな使ってるってことで買ってみました！めっちゃおまけついてきましたあ〜！100ミリ追加はありがたすぎます〜！！最近辛すぎて病み病みちゃんだけど私は頑張る！
リピートですやっぱり肌に合う
保湿力が高くて好きです！
スピード配送ありがとうございます‼そして、何を買ったか忘れてしまうほどのオマケ♡うれしい😆
アトピー持ちで肌が弱めの家族も使えるのでずっと使ってます。大容量で価格も納得、保湿もしっかりできるような商品を探すのが大変なのでこちらばかり使ってます。
普通にいい香り、特別ベタベタもしないしいい感じに保湿してくれて良い
季節を問わず全身カサついたり粉を吹く状態になってから色々なボディクリームを試してきましたが、このローション(クリーム)が本当に一番潤いました。そしてベタつかないのにしっとり感が延々と続きます…素晴らしすぎる…！なので普通に顔にも塗ってます。伸びもいいし変な匂いもついてないし、最高！こういうのが身近にある韓国の人がうらやましいです。もうこれ以外つけたくないので、まだ手元に残ってますが買い足ししました(笑)おまけもついてきてありがたいです。
ベタベタせずに使いやすかったです。子どもと一緒に使おうと思います！
ローションがクリーム並みにしっとり♡大容量で価格も安価なので惜しみなく使えます！重めテクスチャーですが、塗った後すぐにサラッとなるので全身ケアに重宝しそうです☺️
サンプルいただいて使ってみたらめちゃくちゃよかったのでプレメガ割で購入しました、大容量で嬉しい！かなり持ちそうです。
リピ２回目です。おまけも沢山付いてきて嬉しい！保湿力高いのも最高です。
毎回これしか使えましさせん
ハンドクリームは色々試してきましたが、一番可もなく不可もなかって感じ。でも、結局そういうのが一番使いやすかって毎日使ってます！保湿力も良いしそんなにベタベタしないし。職場でも使ってる！！
保湿クリームをいろいろ試しましたが、このクリームが一番良いです。ポンプ式なので、手軽に塗れてしっかり保湿されます。
ベタつかないのに保湿力がすごくて最高です
トラブル肌ですが、とても優しくて保湿力もいいです。リピーしたいと思います
ちょうど使っていたボディークリームが無くなりそうだったので、前から気になっていたnanaさんおすすめのボディーローションとオイルをダブルで購入してみました！
以前買ったミニセットが良かったので購入特価品とはいえ購入制限1個だったのが残念ポンプ使いやすくて良いです
リピートして使っている商品です。
めっちゃ保湿されるさいこう^_^
保湿力抜群！次の日までしっとりを保ってくれます。これからの時期には少し重たいかも？
メガポで買いました！！ナナさんの投稿でよく見てて気になっててやっと手を出した🫶5000円相当を、クーポンやなんやら駆使してお得に買えてめっちゃ満足です。オイルだけだと伸びが不満で、オイルの後にクリームも塗る手間がめんどくさいためクリームオイル混ぜて使ってます！使い心地はすごく好きで次の日までふわふわ肌保たれてすごく好きです。
リピです！体にニキビやニキビ跡がいっぱいあるのですが、使い続けてからおさまってきてる気がします！保湿もバッチリだし匂いもないから使いやすいです！おまけもありがたい！今後も使います！
このシリーズ大好き！　今回リニューアルして10フリー、今までのは、種類によって、フリーが違う　元々アトピー、日本で販売してるの塗ったら、寝てる間に掻きまくり、血だらけ→皮膚科直行繰り返し、ボディ製品が使えませんでした　この商品に出逢ってから、全身普通に使える様になり、10年くらい愛用しています　セラミドウォッシュや、ポンプ式のセラミドも愛用中　たまに、ブィーガンのボナジュールに浮気しますが、このシリーズは、1軍です
期待を込めて！これから使うのが楽しみです！
リピ買いです。ちゃんと保湿され、顔のクリーム代わりにもなるので、愛用しています。
送料無料にするために追加しました！まだ使ってないから使用感良かったらまたレビューし直します！使うの楽しみ！
ボディクリーム特有のべたっと感がないので夏のお風呂上がりの保湿におすすめです
べた付かないし保湿力もあるから重宝してます
アトピー肌にも無理なく使えました！テクスチャーもサラサラで伸びも良く、肌がもちもちしたような気がします！
香りはなし、続けやすいのでリピ
リピ購入です！これ無しじゃ無理！
レビューが良かったので使い心地に期待しています
ケアセラでは荒れるアトピーの夫がこれなら落ち着くというので購入してます
お得なセットで購入できて良かったです
メガ割期間に購入したのでおまけも付いてきて嬉しかったです。香りもなく塗りごごちもさっぱりしているので、これからの季節にぴったりだと思います♪
ジャータイプよりポンプ式の方が楽なのでポンプ式を購入。肌に優しい成分のものを、探していて購入しました。脱毛後の敏感な肌にも使えるかな？
若干頬が乾燥する自称混合肌なのですが、使って見た感じ夏になりかけだからか保湿力が足りないとは思わなかったです。なんともない保湿剤って感じでよかったです。
ポンプタイプでつかいやすい
おまけたくさんついてきました！
しっかり保湿されます！ベタベタしないので使いやすいです
ジェルに近いクリームで伸びもよく塗りやすかったです。無香料なのでどこにでも使いやすいです。おまけも色々入ってました
アトピー肌の子供に使っています。問題なく使えています。
まだ使用していないですが、レビューがよかったので期待をこめて☆4にしています☺️
蓋が固く角があり頑張って開けたら手の皮がめくれる怪我をしました。
おまけもついていました！気になっていたサプリだったので嬉しいです！！お風呂上がりの保湿にとっても良いです！なんとなくですが、いつもより塗ったところがずっと潤っていました。まだ少しの期間しか塗っていないのでわかりませんが、保湿ができて粉吹きがなくなることを期待して使い続けてみようかと思います！
娘のために購入してみました。続けて使ってみようと思います。
塗りやすかったです。しばらく使ってみようと思います！
もう何年使っているかわからないくらいずっと愛用しています。肌が敏感の時でも使用できるのでこの先も使い続けます。超乾燥肌の人には少し物足りないのかな？と思います。サンプルもありがとうござます。使ってみて購入するか検討してみます
今まで使ってきたボディクリームの中で1番いい！塗った後のベタつきがなくて、無香料なところも保湿力も気に入っています。
保湿力高くてリピートしてます
年中使用してます。ベタつきもなく使いやすいです。
ベタつかず今の季節に丁度いいです。
老若男女問わずに使えてるのでリピします！
しっかり保湿できて無臭なのでとっても使いやすいです。
