review
すっぴんの日に日焼け止めを落とすためにクレンジング使用するのを避けたく、信頼しているイリユンの商品を購入しました。1度使用したのみですがとても目にしみます…自分の調子の問題かもしれないのでまた使用してみます。
毎日子供と使ってます。珊瑚にもいいやつなので海に行く時も安心です。最後まで使い切れるのがとてもいいです。
ポンプタイプで使い易く夏になると玄関近くに置いています。メガ割でお安く買えて満足です！
保湿されている感じもあって良いです！この夏の紫外線対策として使用します。
ポンプ式で使いやすいです
刺激がなくて無香料の日焼け止めを探していました。イリユンは安心して使えそうです。おまけのサンプルありがとうございました。
日焼け止めで何をつけても首が荒れるので気にしてましたが、一日中つけていてもこれは荒れませんでした！これからも荒れないでほしいです。
使うのが楽しみです。
ベタベタしないし伸び感いいので気に入りました！
日焼け止め塗った時のキシキシ感なく、白浮きもせず使いやすいです。ただ原料臭っぽい独特な匂いがするので星−1してます。
ポンプ式の日焼け止めなのでたくさん使いたいと思います。
ポンプ式だし量が多くてよかった！
初めて購入しました。蓋開けるのもポンプなので、汚れなくていいなって。
リピートです。沢山入っているので使いやすいです
久しぶりにリピートしました。香りがほとんどなくて刺激がないのが良いですね。おまけありがとうございました。
軽い付け心地でベタベタせず使いやすかったです！
メガ割時に半額クーポンもあったので、購入してみました。日焼け止め効果も高い値なので、期待します。あと、日焼け止めで150mlって、単純にかなり多いと思うので、効果があればかなりお得だと思います。
キシキシしないし、乳液のように塗りやすいので気に入ってます！
2回目の購入です。子供と一緒に使ってます。のびがいいし珊瑚に優しいので気に入ってます。
日焼け止めで肌が負けるので石鹸で落ちるのはありがたいです。
使うのが楽しみです！
久々に購入パッケージ変わったんですね
信頼と実績のアモパシ♡今年のUVはこれに決めました。よかったらまたリピします！
ポンプ式なので使いやすい！石鹸で落とせるので子供に使ってます。uvカット効果はよくわかりません。
石鹸で落とせる肌に優しい日焼け止めを探していて、安心と信頼のイリユンさんを試してみる事にしました！期待も込めて！
日焼け止めで肌荒れするので購入してみました。使用したら、またコメントします。
大容量なのでお得なのかなぁと試しに購入してみました。思っていたより小ぶりでしたが、ポンプ式は楽チンで有難いです。
イリユンシリーズは、洗顔、リップ、ボディクリームと使っていて、肌に合うので初めて購入してみました！おまけもありがとうございます
リピです。しっとりするからこれからの季節にも良い。
いつもボディローションを愛用しています。ちょうど日焼け止めを探していたので容量も多く、肌にも優しそうなので購入してみました。決して変な匂いではないのですが、好みではないフローラル？な香りがします。日焼け止め特有の使い心地はしますが、だいぶ軽い方だと思います。これくらいなら不快感も少なく使い続けられそうです。香りがもう少し好みのものか、無香料ならもっとよかったかな…
ラベルのデザインは違っていたけど、製造は新しいものでした。無香料で低刺激で安心して使えますね。
パッケージのデザインが変わっていました。つけ心地に問題なく、ポンプ式なのも使いやすいです。試供品が良かったので、今回購入を決めましたが、購入して良かったです。
体用に購入しました。ポンプなので使いやすくクリームの伸びもよく気に入りました。
落としやすい日焼け止めを探していたので、日焼け止め効果が高かったら嬉しいです。ポンプで容量が多いのもよかったです。
塗ったあと全然ベタつかないしボディソープで簡単に落としやすくて使い心地はすごくいいです。
紫外線アレルギーなのでかなりたっぷり腕に塗りましたが、ベタつかず伸びも良く、使用感がとても気に入りました。
楽にぬれます！！！！！
友人の評判が良くて買いました。
昨年から愛用しています。日焼け止め効果はたしかにあるのに、軽い塗り心地が良いです。
